time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation
2025-05-22 20:00:00,57.0,20.3,277.0,20.8,14.3,43.0,76,29.2,80,12.2,0.0
2025-05-22 21:00:00,56.6,20.5,265.0,22.3,13.8,39.0,75,29.0,81,11.7,0.0
2025-05-22 22:00:00,56.2,21.0,248.0,22.4,13.1,38.0,74,28.7,83,12.4,0.0
2025-05-22 23:00:00,56.0,21.4,228.0,21.4,12.1,39.0,74,28.5,84,11.7,0.0
2025-05-23 00:00:00,56.1,21.3,202.0,19.1,10.7,41.0,73,28.4,84,14.0,0.0
2025-05-23 01:00:00,55.5,20.3,173.0,15.9,9.1,43.0,73,28.3,85,14.0,0.0
2025-05-23 02:00:00,54.9,19.1,152.0,13.0,8.0,46.0,73,28.1,85,12.5,0.0
2025-05-23 03:00:00,54.7,18.2,141.0,10.8,7.8,48.0,72,28.1,84,12.5,0.0
2025-05-23 04:00:00,54.2,17.6,137.0,9.0,8.1,50.0,72,28.0,84,12.4,0.0
2025-05-23 05:00:00,44.0,15.9,147.0,7.7,7.8,52.0,72,27.7,85,13.9,0.0
2025-05-23 06:00:00,45.9,15.9,183.0,7.7,8.7,54.0,72,28.0,87,13.7,0.0
2025-05-23 07:00:00,51.6,16.8,232.0,7.6,9.9,58.0,71,28.7,82,14.7,0.0
2025-05-23 08:00:00,66.4,19.0,261.0,7.2,11.0,64.0,71,30.0,71,16.1,0.0
2025-05-23 09:00:00,61.5,18.5,251.0,6.2,11.9,74.0,70,31.0,67,14.6,0.0
2025-05-23 10:00:00,61.7,19.4,221.0,4.9,12.7,86.0,69,32.3,62,14.2,0.0
2025-05-23 11:00:00,62.2,20.0,200.0,3.9,13.3,95.0,69,33.1,59,15.5,0.0
2025-05-23 12:00:00,61.2,20.1,197.0,3.5,13.5,100.0,68,33.6,56,17.1,0.0
2025-05-23 13:00:00,58.2,19.9,202.0,3.4,13.5,102.0,67,33.8,55,16.9,0.0
2025-05-23 14:00:00,54.7,19.6,212.0,3.8,13.4,101.0,67,33.7,55,16.7,0.0
2025-05-23 15:00:00,51.7,19.3,233.0,4.4,13.3,96.0,67,33.0,59,16.9,0.0
2025-05-23 16:00:00,49.8,18.7,259.0,5.5,13.2,88.0,66,32.1,66,16.5,0.0
2025-05-23 17:00:00,52.5,18.5,275.0,7.8,13.9,79.0,66,31.3,69,16.7,0.0
2025-05-23 18:00:00,53.4,18.2,271.0,12.1,14.0,67.0,66,30.6,72,14.2,0.0
2025-05-23 19:00:00,52.5,18.1,255.0,17.9,14.0,51.0,65,29.7,78,13.8,0.0
2025-05-23 20:00:00,50.1,18.9,239.0,21.7,13.6,40.0,65,29.3,81,14.6,0.0
2025-05-23 21:00:00,49.9,19.4,226.0,21.6,12.5,38.0,65,29.0,83,15.5,0.0
2025-05-23 22:00:00,49.2,19.1,213.0,19.5,10.9,40.0,65,28.9,83,16.6,0.0
2025-05-23 23:00:00,48.3,18.3,198.0,16.9,9.6,43.0,65,28.9,83,15.7,0.0
2025-05-24 00:00:00,48.3,17.6,179.0,14.1,8.6,46.0,64,28.9,83,14.7,0.0
2025-05-24 01:00:00,48.3,17.2,158.0,10.9,7.8,50.0,64,28.7,83,14.0,0.0
2025-05-24 02:00:00,46.7,16.7,143.0,8.4,7.3,53.0,64,28.7,83,15.0,0.0
2025-05-24 03:00:00,45.5,16.5,134.0,7.1,7.0,54.0,64,28.5,83,14.8,0.0
2025-05-24 04:00:00,44.5,16.4,130.0,6.5,7.1,55.0,63,28.7,79,14.7,0.0
2025-05-24 05:00:00,41.4,15.9,140.0,5.9,7.2,57.0,63,28.8,78,15.0,0.0
2025-05-24 06:00:00,43.3,16.6,177.0,6.6,8.3,58.0,63,28.7,81,13.7,0.0
2025-05-24 07:00:00,51.9,19.0,228.0,7.4,9.9,60.0,63,29.3,76,14.8,0.0
2025-05-24 08:00:00,55.3,19.9,259.0,7.7,11.4,65.0,64,30.1,71,16.2,0.0
2025-05-24 09:00:00,57.0,21.1,250.0,6.8,12.9,76.0,64,31.2,65,16.0,0.0
2025-05-24 10:00:00,59.4,22.8,221.0,5.3,14.5,90.0,64,32.2,61,15.5,0.0
2025-05-24 11:00:00,62.9,23.9,199.0,4.2,15.4,100.0,64,32.9,58,16.2,0.0
2025-05-24 12:00:00,63.3,24.3,195.0,3.7,15.4,104.0,65,33.2,58,16.4,0.0
2025-05-24 13:00:00,63.1,24.3,199.0,3.5,14.8,104.0,65,33.1,60,17.1,0.0
2025-05-24 14:00:00,62.4,24.0,208.0,3.7,14.1,101.0,65,32.9,60,17.9,0.0
2025-05-24 15:00:00,61.2,23.5,225.0,4.2,13.5,94.0,66,32.7,62,18.3,0.0
2025-05-24 16:00:00,59.8,22.8,248.0,5.1,12.8,84.0,66,32.3,64,17.3,0.0
2025-05-24 17:00:00,73.8,25.3,263.0,6.9,12.8,75.0,66,31.9,66,15.3,0.0
2025-05-24 18:00:00,71.5,25.4,264.0,9.9,13.2,66.0,67,31.8,69,12.5,0.0
2025-05-24 19:00:00,68.7,25.4,258.0,14.1,13.7,55.0,68,30.3,78,13.4,0.0
2025-05-24 20:00:00,64.0,25.5,250.0,17.0,13.7,46.0,68,29.9,80,14.1,0.0
2025-05-24 21:00:00,60.8,25.7,242.0,17.7,13.0,43.0,69,29.7,82,15.1,0.0
2025-05-24 22:00:00,60.5,25.7,232.0,17.1,11.9,44.0,69,29.6,82,17.2,0.0
2025-05-24 23:00:00,60.3,25.8,217.0,15.9,10.7,45.0,70,29.6,82,15.5,0.0
2025-05-25 00:00:00,59.8,25.6,193.0,13.8,9.5,47.0,71,29.5,82,14.6,0.0
2025-05-25 01:00:00,57.4,24.5,165.0,10.9,8.2,50.0,71,29.2,85,13.1,0.0
2025-05-25 02:00:00,56.3,24.0,145.0,8.7,7.3,52.0,72,28.9,87,11.7,0.0
2025-05-25 03:00:00,56.0,23.6,136.0,7.6,6.9,53.0,73,28.8,87,12.2,0.0
2025-05-25 04:00:00,56.7,23.6,135.0,7.1,6.9,53.0,73,28.9,86,12.0,0.0
2025-05-25 05:00:00,69.2,24.6,147.0,5.7,7.2,57.0,74,28.8,84,11.8,0.0
2025-05-25 06:00:00,65.4,24.7,185.0,6.4,8.3,58.0,75,29.2,87,13.2,0.0
2025-05-25 07:00:00,67.8,25.3,237.0,7.4,9.9,60.0,75,29.6,83,15.8,0.0
2025-05-25 08:00:00,71.0,26.3,269.0,7.8,11.4,65.0,76,30.6,76,16.0,0.0
2025-05-25 09:00:00,72.9,27.2,261.0,7.0,12.9,76.0,77,31.8,68,15.7,0.0
2025-05-25 10:00:00,74.0,28.1,233.0,5.5,14.4,90.0,77,33.0,62,14.6,0.0
2025-05-25 11:00:00,72.6,28.5,212.0,4.4,15.3,100.0,78,33.8,59,15.3,0.0
2025-05-25 12:00:00,70.3,28.1,207.0,3.8,15.1,103.0,78,33.9,60,16.6,0.0
2025-05-25 13:00:00,68.7,27.4,209.0,3.5,14.3,102.0,78,33.9,60,16.9,0.0
2025-05-25 14:00:00,66.4,26.7,216.0,3.6,13.5,98.0,79,33.8,60,17.4,0.0
2025-05-25 15:00:00,65.4,26.0,230.0,4.3,13.1,91.0,79,33.3,62,17.7,0.0
2025-05-25 16:00:00,64.0,25.5,249.0,5.5,12.7,81.0,79,32.8,65,17.5,0.0
2025-05-25 17:00:00,85.9,32.6,261.0,7.4,13.6,75.0,79,32.2,68,17.1,0.0
2025-05-25 18:00:00,83.1,32.1,260.0,9.9,13.4,66.0,80,31.3,72,16.7,0.0
2025-05-25 19:00:00,79.2,32.1,252.0,13.4,13.2,55.0,81,30.3,78,13.8,0.0
2025-05-25 20:00:00,74.5,32.0,243.0,15.9,13.0,46.0,81,30.1,79,11.2,0.0
2025-05-25 21:00:00,71.9,32.0,234.0,16.6,12.9,43.0,82,29.8,81,11.9,0.0
2025-05-25 22:00:00,69.2,31.9,224.0,16.4,12.8,44.0,82,29.6,84,13.5,0.0
2025-05-25 23:00:00,67.8,31.7,211.0,15.5,12.4,45.0,83,29.4,85,12.4,0.0
2025-05-26 00:00:00,63.1,30.6,190.0,13.7,11.3,47.0,83,29.2,86,12.1,0.0
2025-05-26 01:00:00,59.5,29.1,166.0,11.3,10.0,50.0,84,29.1,86,13.7,0.0
2025-05-26 02:00:00,56.3,27.7,149.0,9.2,8.8,52.0,84,29.0,87,14.2,0.0
2025-05-26 03:00:00,53.4,26.4,137.0,7.5,7.9,54.0,85,29.0,86,13.6,0.0
2025-05-26 04:00:00,50.1,25.0,132.0,6.1,7.2,55.0,85,28.9,86,12.8,0.0
2025-05-26 05:00:00,49.6,24.4,145.0,6.2,7.6,57.0,85,28.8,87,12.4,0.0
2025-05-26 06:00:00,49.6,24.1,196.0,7.1,8.9,57.0,85,29.1,84,12.7,0.0
2025-05-26 07:00:00,59.0,25.7,264.0,8.3,10.7,58.0,85,29.4,81,13.0,0.0
2025-05-26 08:00:00,63.6,26.5,305.0,8.7,12.4,63.0,85,30.6,74,13.4,0.0
2025-05-26 09:00:00,64.7,27.1,289.0,7.7,14.0,75.0,85,32.0,67,13.8,0.0
2025-05-26 10:00:00,67.3,28.2,244.0,6.0,15.5,91.0,85,33.3,62,13.7,0.0
2025-05-26 11:00:00,69.6,29.2,211.0,4.6,16.4,103.0,85,34.5,58,14.3,0.0
2025-05-26 12:00:00,70.1,29.2,205.0,3.9,16.3,107.0,85,35.3,56,14.9,0.0
2025-05-26 13:00:00,67.1,28.2,212.0,3.5,15.5,106.0,85,35.5,54,16.4,0.0
2025-05-26 14:00:00,63.6,26.8,223.0,3.7,14.8,102.0,85,35.3,54,16.9,0.0
2025-05-26 15:00:00,60.5,25.4,242.0,4.5,14.2,94.0,85,34.5,57,17.2,0.0
2025-05-26 16:00:00,58.2,24.3,265.0,5.8,13.6,84.0,85,33.7,60,17.1,0.0
2025-05-26 17:00:00,87.8,37.8,281.0,9.9,16.1,83.0,85,32.9,63,16.6,0.0
2025-05-26 18:00:00,82.0,34.9,283.0,13.8,14.8,69.0,85,31.9,68,14.6,0.0
2025-05-26 19:00:00,73.3,32.9,277.0,19.1,13.1,51.0,86,30.5,79,14.5,0.0
2025-05-26 20:00:00,65.0,31.3,265.0,22.4,11.6,38.0,86,29.6,85,11.7,0.0
2025-05-26 21:00:00,59.1,30.0,244.0,21.9,10.8,36.0,86,29.4,87,14.4,0.0
2025-05-26 22:00:00,53.0,28.9,218.0,19.3,10.4,40.0,85,29.4,86,13.4,0.0
2025-05-26 23:00:00,50.2,27.8,194.0,16.5,9.9,44.0,85,29.5,83,14.5,0.0
2025-05-27 00:00:00,47.1,26.0,176.0,13.6,9.1,47.0,85,29.5,82,15.4,0.0
2025-05-27 01:00:00,44.7,24.0,160.0,10.4,8.3,50.0,84,29.4,81,14.5,0.0
2025-05-27 02:00:00,42.0,22.1,148.0,7.9,7.7,52.0,84,29.0,85,13.9,0.0
2025-05-27 03:00:00,38.9,20.2,136.0,6.5,7.2,53.0,84,28.8,85,14.8,0.0
2025-05-27 04:00:00,37.0,18.9,127.0,5.8,7.0,53.0,83,28.8,86,16.2,0.0
2025-05-27 05:00:00,30.2,17.5,136.0,6.0,7.3,52.0,82,28.6,86,15.9,0.0
2025-05-27 06:00:00,32.5,17.3,179.0,6.8,8.2,53.0,82,28.9,84,15.4,0.0
2025-05-27 07:00:00,37.5,18.6,239.0,7.8,9.5,55.0,81,29.3,81,16.4,0.0
2025-05-27 08:00:00,43.1,20.0,276.0,8.2,10.7,60.0,81,30.4,74,16.6,0.0
2025-05-27 09:00:00,46.8,21.1,266.0,7.2,11.7,72.0,80,31.6,69,15.7,0.0
2025-05-27 10:00:00,49.5,22.1,233.0,5.5,12.5,86.0,79,32.7,63,15.1,0.0
2025-05-27 11:00:00,53.6,23.1,208.0,4.2,13.1,97.0,79,33.4,60,16.1,0.0
2025-05-27 12:00:00,57.2,23.6,204.0,3.6,13.3,101.0,78,33.9,58,16.2,0.0
2025-05-27 13:00:00,57.0,23.6,209.0,3.5,13.1,101.0,78,34.0,58,16.5,0.0
2025-05-27 14:00:00,55.2,23.3,218.0,3.8,12.9,98.0,78,33.7,60,17.8,0.0
2025-05-27 15:00:00,53.8,23.0,232.0,4.7,12.6,92.0,77,32.9,66,19.1,0.0
2025-05-27 16:00:00,51.6,22.8,251.0,6.2,12.2,83.0,77,32.2,68,19.1,0.0
2025-05-27 17:00:00,63.3,27.4,262.0,7.0,11.9,73.0,77,31.8,71,18.6,0.0
2025-05-27 18:00:00,59.6,27.2,262.0,9.4,11.9,66.0,76,31.3,75,16.1,0.0
2025-05-27 19:00:00,54.7,27.0,254.0,12.6,11.9,57.0,75,30.5,78,16.1,0.0
2025-05-27 20:00:00,50.4,26.4,245.0,14.9,11.8,50.0,75,30.0,80,16.0,0.0
2025-05-27 21:00:00,44.9,24.9,233.0,15.2,11.4,48.0,74,29.8,80,15.5,0.0
2025-05-27 22:00:00,43.7,24.3,220.0,14.5,10.7,49.0,74,29.6,80,15.3,0.0
2025-05-27 23:00:00,44.1,24.3,210.0,13.7,10.2,49.0,73,29.4,81,11.9,0.0
2025-05-28 00:00:00,44.5,24.1,209.0,13.3,9.8,48.0,73,29.4,82,11.2,0.0
2025-05-28 01:00:00,46.3,24.8,211.0,12.9,9.5,47.0,73,29.0,86,9.2,0.0
2025-05-28 02:00:00,44.0,23.7,209.0,12.1,9.2,47.0,73,28.6,89,10.5,0.0
2025-05-28 03:00:00,41.0,21.7,192.0,10.5,8.6,49.0,73,28.6,88,12.8,0.0
2025-05-28 04:00:00,40.0,20.1,170.0,8.7,7.9,52.0,73,28.5,88,13.1,0.0
2025-05-28 05:00:00,44.8,20.4,165.0,7.6,7.7,56.0,73,28.5,88,12.9,0.0
2025-05-28 06:00:00,45.1,20.3,198.0,7.9,9.1,58.0,74,28.8,92,12.5,0.0
2025-05-28 07:00:00,49.8,21.4,248.0,8.3,11.1,61.0,74,29.4,87,16.3,0.0
2025-05-28 08:00:00,81.7,29.5,278.0,8.2,12.9,67.0,74,30.4,80,17.3,0.0
2025-05-28 09:00:00,66.8,25.0,265.0,7.1,14.4,79.0,75,31.6,72,17.7,0.0
2025-05-28 10:00:00,69.8,26.4,231.0,5.4,15.6,95.0,75,32.8,66,16.6,0.0
2025-05-28 11:00:00,74.5,28.1,209.0,4.2,16.5,107.0,76,33.9,62,15.0,0.0
2025-05-28 12:00:00,78.5,29.3,210.0,3.7,16.7,114.0,76,34.5,61,14.1,0.0
2025-05-28 13:00:00,85.2,30.6,221.0,3.6,16.5,119.0,77,34.5,62,15.6,0.0
2025-05-28 14:00:00,92.2,31.9,239.0,4.2,16.2,119.0,77,34.1,65,16.0,0.0
2025-05-28 15:00:00,100.1,33.1,263.0,5.3,16.2,115.0,78,33.7,66,15.3,0.0
2025-05-28 16:00:00,109.2,33.9,292.0,7.2,16.1,107.0,79,33.0,68,14.6,0.0
2025-05-28 17:00:00,96.6,32.2,323.0,9.9,16.1,98.0,80,32.3,73,13.1,0.0
2025-05-28 18:00:00,95.0,31.2,355.0,13.9,14.9,87.0,80,30.8,79,12.9,0.0
2025-05-28 19:00:00,83.6,29.5,388.0,19.4,13.3,71.0,81,30.1,84,10.0,0.0
2025-05-28 20:00:00,66.6,27.5,414.0,23.5,12.3,59.0,81,29.7,86,12.5,0.0
2025-05-28 21:00:00,57.4,26.5,432.0,25.2,12.5,54.0,81,29.6,87,11.2,0.0
2025-05-28 22:00:00,55.3,26.1,443.0,25.5,13.3,52.0,81,29.5,86,8.1,0.0
2025-05-28 23:00:00,49.1,25.4,437.0,24.3,13.5,51.0,81,29.2,87,5.9,0.0
2025-05-29 00:00:00,43.0,24.2,406.0,20.7,12.6,52.0,81,28.9,90,8.1,0.0
2025-05-29 01:00:00,37.4,21.7,360.0,15.6,11.2,54.0,81,28.7,91,7.8,0.0
2025-05-29 02:00:00,32.7,19.2,313.0,11.4,9.9,55.0,81,28.5,92,9.0,0.0
2025-05-29 03:00:00,31.2,17.8,251.0,8.9,8.9,55.0,81,28.3,92,10.2,0.0
2025-05-29 04:00:00,33.5,17.5,189.0,7.3,8.0,54.0,80,28.3,91,11.6,0.0
2025-05-29 05:00:00,35.2,17.2,192.0,7.3,7.3,56.0,80,28.2,92,10.0,0.0
2025-05-29 06:00:00,40.2,18.3,329.0,10.0,8.2,54.0,80,29.0,92,6.3,0.0
2025-05-29 07:00:00,48.9,21.0,531.0,13.7,9.7,52.0,80,29.5,88,4.1,0.0
2025-05-29 08:00:00,73.1,25.4,661.0,15.8,12.1,61.0,80,30.7,81,0.9,0.0
2025-05-29 09:00:00,115.9,32.7,647.0,14.8,16.8,90.0,79,32.7,69,1.2,0.0
2025-05-29 10:00:00,188.6,44.4,560.0,12.2,22.6,130.0,80,34.9,59,4.5,0.0
2025-05-29 11:00:00,279.4,55.9,474.0,9.8,25.9,159.0,82,35.4,61,12.4,0.0
2025-05-29 12:00:00,247.7,49.8,404.0,7.6,25.0,168.0,84,35.5,62,12.8,0.0
2025-05-29 13:00:00,192.3,40.4,335.0,5.5,21.7,165.0,86,36.0,55,14.5,0.0
2025-05-29 14:00:00,195.1,41.2,300.0,5.0,18.3,158.0,87,36.6,48,15.1,0.0
2025-05-29 15:00:00,224.4,48.0,326.0,7.3,15.4,146.0,88,36.8,43,15.8,0.0
2025-05-29 16:00:00,219.3,50.6,385.0,11.2,12.5,129.0,96,36.1,44,15.9,0.0
2025-05-29 17:00:00,196.0,50.2,426.0,14.9,12.3,117.0,110,35.5,44,15.2,0.0
2025-05-29 18:00:00,178.3,47.5,430.0,17.5,10.8,104.0,116,34.1,50,11.1,0.0
2025-05-29 19:00:00,153.2,42.1,416.0,21.0,8.6,87.0,110,33.5,48,10.6,0.0
2025-05-29 20:00:00,151.3,38.5,393.0,22.5,7.1,76.0,95,32.6,50,14.4,0.0
2025-05-29 21:00:00,126.2,33.8,359.0,20.2,6.9,77.0,96,32.2,51,15.1,0.0
2025-05-29 22:00:00,106.9,30.0,316.0,15.8,7.2,83.0,96,32.8,45,16.9,0.0
2025-05-29 23:00:00,93.1,27.6,273.0,11.9,7.3,90.0,97,32.1,52,21.6,0.0
2025-05-30 00:00:00,87.1,26.3,229.0,9.1,6.7,95.0,97,31.5,59,20.3,0.0
2025-05-30 01:00:00,81.7,25.3,184.0,6.6,5.8,99.0,97,31.2,59,15.7,0.0
2025-05-30 02:00:00,80.1,25.1,155.0,4.9,5.2,102.0,97,30.5,65,19.7,0.0
2025-05-30 03:00:00,83.8,25.6,145.0,3.8,5.0,103.0,98,30.4,63,17.9,0.0
2025-05-30 04:00:00,92.4,26.4,149.0,3.5,5.1,103.0,98,30.4,60,17.0,0.0
2025-05-30 05:00:00,87.3,24.9,172.0,4.0,5.4,95.0,99,30.2,61,15.9,0.0
2025-05-30 06:00:00,97.8,26.5,231.0,7.3,6.0,91.0,100,30.0,73,18.5,0.0
2025-05-30 07:00:00,111.8,29.6,307.0,11.8,6.8,86.0,101,30.4,74,14.6,0.0
2025-05-30 08:00:00,117.8,32.6,350.0,14.2,7.7,87.0,102,31.1,75,13.7,0.0
2025-05-30 09:00:00,192.8,43.2,327.0,12.4,8.7,98.0,102,33.1,61,15.4,0.0
2025-05-30 10:00:00,279.4,56.5,270.0,8.4,9.7,115.0,103,35.5,43,17.5,0.0
2025-05-30 11:00:00,298.0,61.0,227.0,5.4,10.5,128.0,105,37.2,32,18.2,0.0
2025-05-30 12:00:00,285.0,60.5,214.0,4.4,10.8,133.0,105,38.3,25,20.9,0.0
2025-05-30 13:00:00,275.7,60.3,215.0,4.3,10.9,133.0,106,37.9,31,22.5,0.0
2025-05-30 14:00:00,271.9,61.7,225.0,4.9,10.6,130.0,108,36.6,44,24.7,0.0
2025-05-30 15:00:00,258.0,60.8,248.0,6.2,9.8,121.0,111,36.1,44,23.5,0.0
2025-05-30 16:00:00,228.2,56.0,281.0,8.2,8.7,108.0,112,35.1,51,21.2,0.0
2025-05-30 17:00:00,170.4,44.5,309.0,10.3,8.0,95.0,112,33.8,56,18.4,0.0
2025-05-30 18:00:00,120.6,34.8,329.0,13.6,7.9,85.0,112,32.5,60,19.2,0.0
2025-05-30 19:00:00,84.8,29.6,343.0,18.0,7.7,71.0,111,30.8,68,15.0,0.0
2025-05-30 20:00:00,71.7,28.5,345.0,19.9,7.4,62.0,109,30.3,74,15.6,0.0
2025-05-30 21:00:00,75.4,27.4,331.0,17.1,7.1,64.0,108,30.1,77,14.2,0.0
2025-05-30 22:00:00,67.5,25.4,306.0,12.0,6.8,71.0,108,29.8,78,15.8,0.0
2025-05-30 23:00:00,59.6,23.8,274.0,7.7,6.4,76.0,107,29.8,78,17.6,0.0
2025-05-31 00:00:00,52.5,22.3,231.0,5.7,6.0,77.0,107,29.5,82,18.7,0.0
2025-05-31 01:00:00,47.3,21.0,181.0,4.6,5.6,76.0,106,29.1,87,15.8,0.0
2025-05-31 02:00:00,42.6,20.1,147.0,3.9,5.3,75.0,106,28.9,89,17.0,0.0
2025-05-31 03:00:00,37.3,18.9,135.0,3.4,5.1,74.0,105,28.8,90,20.0,0.0
2025-05-31 04:00:00,37.5,18.7,139.0,3.3,5.1,72.0,105,28.7,91,18.5,0.0
2025-05-31 05:00:00,45.2,19.2,156.0,3.8,5.3,70.0,104,28.6,91,18.5,0.0
2025-05-31 06:00:00,43.2,19.5,199.0,5.7,6.1,69.0,103,28.8,90,17.2,0.0
2025-05-31 07:00:00,48.5,21.2,255.0,8.2,7.3,68.0,102,29.3,87,19.5,0.0
2025-05-31 08:00:00,60.8,23.7,289.0,9.5,8.5,72.0,102,30.2,82,17.9,0.0
2025-05-31 09:00:00,105.5,29.8,277.0,8.6,9.8,87.0,101,31.3,75,17.4,0.0
2025-05-31 10:00:00,179.7,40.3,242.0,6.5,11.1,107.0,99,32.9,64,17.8,0.0
2025-05-31 11:00:00,292.4,56.3,216.0,4.9,12.1,122.0,98,34.5,52,19.4,0.0
2025-05-31 12:00:00,378.1,69.2,210.0,4.3,12.6,130.0,98,35.5,45,21.1,0.0
2025-05-31 13:00:00,385.6,73.1,212.0,4.3,12.7,133.0,98,35.9,41,21.2,0.0
2025-05-31 14:00:00,355.8,72.6,223.0,4.7,12.4,132.0,99,36.3,37,20.9,0.0
2025-05-31 15:00:00,306.4,68.5,248.0,5.8,11.5,124.0,100,35.9,38,18.4,0.0
2025-05-31 16:00:00,243.1,59.5,281.0,7.5,10.2,112.0,101,34.4,54,17.7,0.0
2025-05-31 17:00:00,170.4,41.3,302.0,8.3,9.5,91.0,102,33.5,58,17.7,0.0
2025-05-31 18:00:00,127.1,32.8,298.0,9.9,8.8,83.0,101,32.2,69,17.7,0.0
2025-05-31 19:00:00,91.7,26.8,281.0,12.1,7.8,72.0,101,30.4,80,17.1,0.0
2025-05-31 20:00:00,67.1,22.9,269.0,13.2,7.0,64.0,101,29.7,85,18.2,0.0
2025-05-31 21:00:00,59.6,21.5,274.0,12.3,6.8,63.0,100,29.5,86,18.2,0.0
2025-05-31 22:00:00,55.4,20.8,283.0,10.4,6.8,66.0,100,29.4,86,16.0,0.0
2025-05-31 23:00:00,52.4,20.1,278.0,8.6,6.7,68.0,99,29.2,86,14.5,0.0
2025-06-01 00:00:00,49.6,19.4,242.0,7.2,6.3,69.0,99,29.4,81,14.8,0.0
2025-06-01 01:00:00,47.0,18.7,192.0,5.8,5.8,69.0,99,29.4,80,15.8,0.0
2025-06-01 02:00:00,44.1,17.9,158.0,4.9,5.5,70.0,98,29.3,79,15.8,0.0
2025-06-01 03:00:00,40.5,17.2,147.0,4.1,5.3,71.0,98,29.2,79,15.3,0.0
2025-06-01 04:00:00,37.4,16.6,152.0,3.7,5.3,71.0,98,29.3,78,16.2,0.0
2025-06-01 05:00:00,33.2,16.0,177.0,3.9,5.5,67.0,98,29.1,79,14.4,0.0
2025-06-01 06:00:00,32.4,16.0,244.0,5.9,6.3,66.0,98,28.7,89,13.4,0.0
2025-06-01 07:00:00,36.8,17.6,332.0,8.6,7.5,66.0,97,29.1,88,13.4,0.0
2025-06-01 08:00:00,68.0,22.7,383.0,10.1,9.0,71.0,97,30.4,79,15.6,0.0
2025-06-01 09:00:00,129.5,31.9,361.0,9.3,11.3,88.0,97,32.2,64,16.7,0.0
2025-06-01 10:00:00,209.5,44.2,303.0,7.4,13.8,111.0,97,33.7,55,15.3,0.0
2025-06-01 11:00:00,286.8,56.2,256.0,5.8,15.4,127.0,97,35.6,42,15.3,0.0
2025-06-01 12:00:00,322.2,63.3,238.0,4.9,15.2,132.0,97,36.5,36,16.6,0.0
2025-06-01 13:00:00,331.6,68.7,231.0,4.3,14.1,131.0,97,37.2,29,17.5,0.0
2025-06-01 14:00:00,334.3,73.3,236.0,4.4,12.8,126.0,97,37.7,24,18.6,0.0
2025-06-01 15:00:00,314.8,73.6,255.0,5.4,11.5,117.0,97,36.4,34,18.9,0.0
2025-06-01 16:00:00,267.3,66.4,286.0,7.1,10.0,105.0,97,34.7,53,19.8,0.0
2025-06-01 17:00:00,208.6,52.4,320.0,10.5,9.3,89.0,98,33.9,49,18.9,0.0
2025-06-01 18:00:00,154.6,40.2,361.0,14.8,9.2,78.0,99,32.9,58,15.3,0.0
2025-06-01 19:00:00,118.5,32.5,405.0,20.6,9.0,63.0,99,31.6,66,14.0,0.0
2025-06-01 20:00:00,101.5,29.7,431.0,23.9,8.9,52.0,100,30.8,74,12.2,0.0
2025-06-01 21:00:00,93.6,28.1,433.0,22.7,9.0,49.0,101,30.4,75,7.0,0.0
2025-06-01 22:00:00,79.9,25.9,418.0,19.2,9.2,51.0,101,29.9,79,11.8,0.0
2025-06-01 23:00:00,65.7,23.5,384.0,15.5,9.1,53.0,102,29.5,84,13.6,0.0
2025-06-02 00:00:00,56.5,21.5,316.0,12.2,8.3,55.0,102,29.3,85,15.9,0.0
2025-06-02 01:00:00,50.5,19.9,229.0,8.7,7.2,59.0,102,28.9,88,15.9,0.0
2025-06-02 02:00:00,50.9,19.4,167.0,6.2,6.4,62.0,102,28.9,86,15.1,0.0
2025-06-02 03:00:00,56.8,20.2,144.0,4.9,6.0,65.0,103,29.0,83,15.8,0.0
2025-06-02 04:00:00,65.9,21.8,146.0,4.5,5.8,67.0,103,28.9,84,14.7,0.0
2025-06-02 05:00:00,79.2,22.7,169.0,4.9,5.9,66.0,103,28.6,86,13.8,0.0
2025-06-02 06:00:00,84.1,25.0,230.0,6.9,6.9,66.0,104,29.3,82,12.7,0.0
2025-06-02 07:00:00,107.8,29.5,312.0,9.5,8.4,66.0,105,29.8,78,11.0,0.0
2025-06-02 08:00:00,173.7,38.8,359.0,10.9,10.1,72.0,106,30.8,73,12.7,0.0
2025-06-02 09:00:00,268.2,52.0,335.0,9.7,12.4,88.0,108,32.0,66,13.4,0.0
2025-06-02 10:00:00,331.6,63.1,276.0,7.3,14.9,109.0,110,32.8,62,15.3,0.0
2025-06-02 11:00:00,366.9,70.3,233.0,5.3,16.5,124.0,112,33.3,60,16.5,0.0
2025-06-02 12:00:00,372.5,73.1,225.0,4.4,16.3,129.0,114,33.8,57,16.8,0.0
2025-06-02 13:00:00,362.3,72.9,232.0,4.0,15.2,128.0,115,33.6,59,18.0,0.0
2025-06-02 14:00:00,360.4,72.9,245.0,4.1,14.0,124.0,115,33.3,61,18.4,0.0
2025-06-02 15:00:00,341.8,71.0,266.0,4.8,12.9,117.0,115,32.9,63,18.5,0.0
2025-06-02 16:00:00,314.8,67.1,293.0,6.1,11.8,107.0,115,32.4,67,17.6,0.0
2025-06-02 17:00:00,289.6,61.2,309.0,8.2,11.1,92.0,115,31.6,72,17.2,0.0
